article_id,source_article_id,title,company_name_raw,company_name_resolved,company_id,published_date,published_year,published_quarter,published_month,category_raw,category_standardized,revenue_raw,revenue_currency,revenue_is_range,arr_usd,arr_parse_status,summary,url,author,word_count,industry,founded_year,headquarters,employee_count,is_public,stock_ticker,company_age,company_size_category
ART-3FDC047612CA27B7,ART0604,Cohere Releases Open Source Framework,Cohere,,,2024-06-09,2024,2,6,Financial Technology,FINTECH,135.0M USD,USD,False,135000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/604,Sam Wilson,2698.0,,,,,,,,Large
ART-9AD1F3A25AE97BAF,ART0605,Microsoft Azure Releases Open Source Framework,Microsoft Azure,Microsoft,COMP-11F3242118FF2ADD,2024-02-25,2024,1,2,Big Data,DATA_ANALYTICS,"€71,972,727,273",EUR,False,79170000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/605,John Smith,2996.0,Data Analytics,2018,"Austin, TX",48646,False,,6,Large
ART-99411EEEC7A57B31,ART0606,Azure Faces Regulatory Scrutiny,Azure,Microsoft,COMP-11F3242118FF2ADD,2024-12-02,2024,4,12,Security,CYBERSECURITY,"£66,023,622,047",GBP,False,83850000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/606,John Smith,2723.0,Data Analytics,2018,"Austin, TX",48646,False,,6,Large
ART-707161F30C7BF543,ART0607,Tesla Partners with Major Enterprise Client,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2024-03-22,2024,1,3,Software,SOFTWARE,"¥14,256,000,000,000",JPY,False,95040000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/607,,2923.0,Cloud Computing,2008,"London, UK",5691,True,,16,Small
ART-C2609F7203BAC497,ART0608,Scale AI CEO Discusses Future of AI,Scale AI,Scale AI,COMP-3DA36D688D43678F,2023-11-24,2023,4,11,InfoSec,CYBERSECURITY,$722.0M - $798.0M,USD,True,760000000.0,valid_range,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/608,,1471.0,AI/ML,2003,"Berlin, Germany",23379,False,,20,Medium
ART-79C0E1B0A456265B,ART0609,DeepMind Achieves Profitability Milestone,DeepMind,Google DeepMind,COMP-D7B6461815275268,2024-05-27,2024,2,5,Artificial Intelligence,AI_ML,$1044.0 million,USD,False,1044000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/609,Sam Wilson,1594.0,Data Analytics,2017,"Austin, TX",24274,False,,7,Medium
ART-8400347313DA782B,ART0610,Cloudflare Releases Open Source Framework,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2024-04-08,2024,2,4,AI & ML,AI_ML,$1.499B,USD,False,1499000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/610,Sam Wilson,1254.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,26,Small
ART-74F0F1C54C38D6F7,ART0611,SpaceX Partners with Major Enterprise Client,SpaceX,SpaceX,COMP-F4E821747C88DE40,2024-01-09,2024,1,1,Cloud Services,CLOUD_COMPUTING,$9520.0M,USD,False,9520000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/611,Alex Johnson,2965.0,AI/ML,2016,"Berlin, Germany",31018,False,,8,Large
ART-F33C05F3ED93BDF5,ART0612,OpenAI Expands into European Market,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2024-04-24,2024,2,4,Cloud Services,CLOUD_COMPUTING,"$2,790,000,000",USD,False,2790000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/612,Alex Johnson,1537.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,18,Medium
ART-1D1379B05622ECA6,ART0613,NVIDIA Achieves Profitability Milestone,NVIDIA,NVIDIA,COMP-088472395B269710,2024-03-24,2024,1,3,Cloud Services,CLOUD_COMPUTING,,,False,,invalid_missing,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/613,John Smith,2934.0,AI/ML,2017,"London, UK",22031,False,,7,Medium
ART-AC714B5142ED7FAA,ART0614,Google Deepmind Expands into European Market,Google Deepmind,Google DeepMind,COMP-D7B6461815275268,2024-12-19,2024,4,12,AI/ML,AI_ML,1215.0M USD,USD,False,1215000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/614,John Smith,1522.0,Data Analytics,2017,"Austin, TX",24274,False,,7,Medium
ART-EECEF903F95F6189,ART0615,Confluent Reports Record Revenue Growth,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2023-02-04,2023,1,2,Financial Technology,FINTECH,"€718,181,818",EUR,False,790000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/615,Jane Doe,1501.0,Cloud Computing,1995,"London, UK",3884,False,,28,Small
ART-6EC4A7D5ACE73CA7,ART0616,MongoDB CEO Discusses Future of AI,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2024-05-03,2024,2,5,InfoSec,CYBERSECURITY,"£1,472,440,945",GBP,False,1870000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/616,John Smith,1816.0,SaaS,2008,"Austin, TX",16952,False,MONG,16,Medium
ART-63B18C62732BB7AF,ART0617,Meta AI Research Acquires Competitor for Undisclosed Sum,Meta AI Research,Meta AI,COMP-A5A4E8E5266709E9,2024-05-11,2024,2,5,Cybersecurity,CYBERSECURITY,"¥258,750,000,000",JPY,False,1725000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/617,Sam Wilson,,Data Analytics,2001,"Seattle, WA",20240,True,,23,Medium
ART-335434055BEA1E41,ART0618,Stripe Reports Record Revenue Growth,Stripe,Stripe,COMP-4D08EC58743327BA,2024-05-09,2024,2,5,SaaS,SOFTWARE,$3.585B - $3.963B,USD,True,3774000000.0,valid_range,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/618,,2207.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,22,Large
ART-DD49DC891B4FE76C,ART0619,Facebook AI Research CEO Discusses Future of AI,Facebook AI Research,Meta AI,COMP-A5A4E8E5266709E9,2024-06-21,2024,2,6,AI/ML,AI_ML,$1725.0 million,USD,False,1725000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/619,Alex Johnson,1106.0,Data Analytics,2001,"Seattle, WA",20240,True,,23,Medium
ART-FE7D279E2455DDAA,ART0620,Meta AI Raises Series D Funding Round,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2024-05-01,2024,2,5,Software,SOFTWARE,$1.725B,USD,False,1725000000.0,valid,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/620,Sam Wilson,1099.0,Data Analytics,2001,"Seattle, WA",20240,True,,23,Medium
ART-8869355C333DEFDB,ART0621,Nvidia Acquires Competitor for Undisclosed Sum,Nvidia,NVIDIA,COMP-088472395B269710,2024-08-13,2024,3,8,Big Data,DATA_ANALYTICS,$58500.0M,USD,False,58500000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/621,Sam Wilson,1273.0,AI/ML,2017,"London, UK",22031,False,,7,Medium
ART-079434A7829E77E4,ART0622,Microsoft CEO Discusses Future of AI,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2024-07-25,2024,3,7,Cloud Computing,CLOUD_COMPUTING,"$82,290,000,000",USD,False,82290000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/622,Sam Wilson,2995.0,Data Analytics,2018,"Austin, TX",48646,False,,6,Large
ART-6920D03B2AFB57A0,ART0623,Amazon Web Services Launches New AI-Powered Product,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2024-12-20,2024,4,12,InfoSec,CYBERSECURITY,$102.600 billion,USD,False,102600000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/623,Alex Johnson,1883.0,SaaS,2015,"Berlin, Germany",27826,False,,9,Medium
ART-79CFC891360482D6,ART0624,Hugging Face Launches New AI-Powered Product,Hugging Face,,,2024-05-14,2024,2,5,Cloud Computing,CLOUD_COMPUTING,82.0M USD,USD,False,82000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/624,Sam Wilson,2486.0,,,,,,,,Large
ART-56D4759D30C32182,ART0625,Airbnb Acquires Competitor for Undisclosed Sum,Airbnb,Airbnb,COMP-6D785501E2B59644,2023-01-18,2023,1,1,Enterprise Software,SOFTWARE,"€6,000,000,000",EUR,False,6600000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/625,Sam Wilson,2539.0,Data Analytics,1999,"London, UK",19967,False,,24,Medium
ART-A9184889F97D635E,ART0626,NVIDIA Corporation Acquires Competitor for Undisclosed Sum,NVIDIA Corporation,NVIDIA,COMP-088472395B269710,2024-06-20,2024,2,6,Financial Technology,FINTECH,"£42,519,685,039",GBP,False,54000000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/626,Jane Doe,,AI/ML,2017,"London, UK",22031,False,,7,Medium
ART-2424BE43E4305D30,ART0627,xAI Partners with Major Enterprise Client,xAI,,,2024-01-04,2024,1,1,Data Analytics,DATA_ANALYTICS,"¥3,000,000,000",JPY,False,20000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/627,Sam Wilson,,,,,,,,,Large
ART-1315218F4C894C4E,ART0628,Elastic Expands into European Market,Elastic,Elastic,COMP-296ABB15D702EA5D,2023-12-27,2023,4,12,AI & ML,AI_ML,$1.188B - $1.312B,USD,True,1250000000.0,valid_range,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/628,Sam Wilson,863.0,Cybersecurity,2016,"San Francisco, CA",24508,True,ELAS,7,Medium
ART-5685471BE240C531,ART0629,DataRobot Faces Regulatory Scrutiny,DataRobot,DataRobot,COMP-7AD8A9012E991995,2024-05-21,2024,2,5,Machine Learning,AI_ML,$388.0 million,USD,False,388000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/629,,784.0,Cloud Computing,2012,"New York, NY",23471,True,,12,Medium
ART-A9118B4B70484451,ART0630,xAI Acquires Competitor for Undisclosed Sum,xAI,,,2024-02-19,2024,1,2,AI/ML,AI_ML,,,False,,invalid_missing,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/630,,940.0,,,,,,,,Large
ART-E3422DFD209B038E,ART0631,Anthropic Acquires Competitor for Undisclosed Sum,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2024-01-09,2024,1,1,Artificial Intelligence,AI_ML,$602.0M,USD,False,602000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/631,John Smith,,FinTech,2006,"San Francisco, CA",43747,False,,18,Large
ART-D88AA8A293F53880,ART0632,Mistral AI Announces Breakthrough in Large Language Models,Mistral AI,,,2024-11-12,2024,4,11,Financial Technology,FINTECH,"$260,000,000",USD,False,260000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/632,Alex Johnson,1367.0,,,,,,,,Large
ART-4F652FC0D503F50F,ART0633,Snowflake Expands into European Market,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2024-11-16,2024,4,11,Cloud,CLOUD_COMPUTING,$3.612 billion,USD,False,3612000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/633,Jane Doe,1539.0,Cloud Computing,2012,"London, UK",49545,True,,12,Large
ART-3A0362267D245274,ART0634,Open AI Launches New AI-Powered Product,Open AI,OpenAI,COMP-A19EE5A9FDC19109,2023-06-10,2023,2,6,Artificial Intelligence,AI_ML,1600.0M USD,USD,False,1600000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/634,Alex Johnson,,Data Analytics,2006,"Austin, TX",12793,False,OPEN,17,Medium
ART-05052C124FA520A9,ART0635,Palantir CEO Discusses Future of AI,Palantir,Palantir,COMP-54AADC94970AD31E,2024-12-12,2024,4,12,Security,CYBERSECURITY,"€2,446,363,636",EUR,False,2691000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/635,Sam Wilson,2132.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,19,Large
ART-6E747E4F504D3DB2,ART0636,Google DeepMind Unveils Next-Generation Platform,Google DeepMind,Google DeepMind,COMP-D7B6461815275268,2023-10-22,2023,4,10,Cloud Services,CLOUD_COMPUTING,"£708,661,417",GBP,False,900000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/636,,1481.0,Data Analytics,2017,"Austin, TX",24274,False,,6,Medium
ART-6163A15972F5EE65,ART0637,Uber Announces Breakthrough in Large Language Models,Uber,Uber,COMP-F1905B7E8DD98927,2024-06-03,2024,2,6,Finance,FINTECH,"¥5,304,000,000,000",JPY,False,35360000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/637,,1003.0,FinTech,2015,"San Francisco, CA",10144,False,UBER,9,Medium
ART-8E1D7985B064FD75,ART0638,Databricks Partners with Major Enterprise Client,Databricks,Databricks,COMP-2D3DAD417C3B2CB2,2024-07-21,2024,3,7,Machine Learning,AI_ML,$3.010B - $3.326B,USD,True,3168000000.0,valid_range,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/638,Alex Johnson,846.0,Data Analytics,2003,"Berlin, Germany",17962,True,DATA,21,Medium
ART-2B16D42A3FD4408E,ART0639,OpenAI Inc. Achieves Profitability Milestone,OpenAI Inc.,OpenAI,COMP-A19EE5A9FDC19109,2023-02-07,2023,1,2,Cloud Services,CLOUD_COMPUTING,$1450.0 million,USD,False,1450000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/639,Sam Wilson,1416.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,17,Medium
ART-8405F4FF51192EB7,ART0640,Tesla Acquires Competitor for Undisclosed Sum,Tesla,Tesla,COMP-EFD12553D6A4F7E5,2023-02-06,2023,1,2,Cloud Computing,CLOUD_COMPUTING,Not disclosed,,False,,invalid_missing,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/640,Alex Johnson,2914.0,Cloud Computing,2008,"London, UK",5691,True,,15,Small
ART-2F43444521F5C1B7,ART0641,Perplexity AI Unveils Next-Generation Platform,Perplexity AI,,,2024-08-19,2024,3,8,Machine Learning,AI_ML,$85.0M,USD,False,85000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/641,,2044.0,,,,,,,,Large
ART-67A768DF0E4016FF,ART0642,Scale AI CEO Discusses Future of AI,Scale AI,Scale AI,COMP-3DA36D688D43678F,2024-10-10,2024,4,10,SaaS,SOFTWARE,"$1,307,000,000",USD,False,1307000000.0,valid,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/642,,2916.0,AI/ML,2003,"Berlin, Germany",23379,False,,21,Medium
ART-21FC9E2AED364502,ART0643,Databricks Inc. CEO Discusses Future of AI,Databricks Inc.,Databricks,COMP-2D3DAD417C3B2CB2,2022-05-09,2022,2,5,Security,CYBERSECURITY,$1.700 billion,USD,False,1700000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/643,John Smith,2346.0,Data Analytics,2003,"Berlin, Germany",17962,True,DATA,19,Medium
ART-1BD911377EBD3658,ART0644,Cloudflare Expands into European Market,Cloudflare,Cloudflare,COMP-A5B966CDCB605CA4,2024-12-14,2024,4,12,Cloud Computing,CLOUD_COMPUTING,1647.0M USD,USD,False,1647000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/644,Alex Johnson,2601.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,26,Small
ART-167E42DE024FA18E,ART0645,SpaceX Raises Series D Funding Round,SpaceX,SpaceX,COMP-F4E821747C88DE40,2023-06-21,2023,2,6,AI/ML,AI_ML,"€6,909,090,909",EUR,False,7600000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/645,Sam Wilson,1142.0,AI/ML,2016,"Berlin, Germany",31018,False,,7,Large
ART-23E1C1721F1C572D,ART0646,Hugging Face Faces Regulatory Scrutiny,Hugging Face,,,2024-04-06,2024,2,4,Data Analytics,DATA_ANALYTICS,,,False,,invalid_missing,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/646,Alex Johnson,2174.0,,,,,,,,Large
ART-A6A4192E9F7B3D87,ART0647,OpenAI Launches New AI-Powered Product,OpenAI,OpenAI,COMP-A19EE5A9FDC19109,2024-01-09,2024,1,1,SaaS,SOFTWARE,"¥337,500,000,000",JPY,False,2250000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/647,Jane Doe,1703.0,Data Analytics,2006,"Austin, TX",12793,False,OPEN,18,Medium
ART-39DA46527D2B0066,ART0648,xAI Achieves Profitability Milestone,xAI,,,2024-05-25,2024,2,5,Analytics,DATA_ANALYTICS,$47.5M - $52.5M,USD,True,50000000.0,valid_range,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/648,Sam Wilson,2295.0,,,,,,,,Large
ART-C90978302D798F0F,ART0649,NVIDIA CEO Discusses Future of AI,NVIDIA,NVIDIA,COMP-088472395B269710,2024-01-24,2024,1,1,Data Analytics,DATA_ANALYTICS,$49500.0 million,USD,False,49500000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/649,Jane Doe,2687.0,AI/ML,2017,"London, UK",22031,False,,7,Medium
ART-1283F4C92F0BC29A,ART0650,Snowflake Inc. Expands into European Market,Snowflake Inc.,Snowflake,COMP-FDA76B0BCC1E87CF,2024-05-08,2024,2,5,Cybersecurity,CYBERSECURITY,$3.388B,USD,False,3388000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/650,John Smith,911.0,Cloud Computing,2012,"London, UK",49545,True,,12,Large
ART-D2963FB9769E872E,ART0651,Confluent Launches New AI-Powered Product,Confluent,Confluent,COMP-65AAA4A1B46C7F71,2024-10-04,2024,4,10,FinTech,FINTECH,$1156.0M,USD,False,1156000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/651,Alex Johnson,1451.0,Cloud Computing,1995,"London, UK",3884,False,,29,Small
ART-40E922018F0F3ED5,ART0652,MongoDB Acquires Competitor for Undisclosed Sum,MongoDB,MongoDB,COMP-F0C6ACFF24BC7941,2023-05-12,2023,2,5,Data Analytics,DATA_ANALYTICS,"$1,700,000,000",USD,False,1700000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/652,,1654.0,SaaS,2008,"Austin, TX",16952,False,MONG,15,Medium
ART-E04D5F881F8F0C9E,ART0653,CloudFlare Raises Series D Funding Round,CloudFlare,Cloudflare,COMP-A5B966CDCB605CA4,2024-04-18,2024,2,4,Finance,FINTECH,$1.499 billion,USD,False,1499000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/653,Alex Johnson,742.0,Cybersecurity,1998,"Austin, TX",4422,False,CLOU,26,Small
ART-94CF558CDC496E71,ART0654,Stripe Unveils Next-Generation Platform,Stripe,Stripe,COMP-4D08EC58743327BA,2022-05-19,2022,2,5,SaaS,SOFTWARE,1820.0M USD,USD,False,1820000000.0,valid,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/654,Jane Doe,2220.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,20,Large
ART-357BD9EBBD923719,ART0655,Data Robot Partners with Major Enterprise Client,Data Robot,DataRobot,COMP-7AD8A9012E991995,2024-12-12,2024,4,12,Financial Technology,FINTECH,"€370,000,000",EUR,False,407000000.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/655,Jane Doe,693.0,Cloud Computing,2012,"New York, NY",23471,True,,12,Medium
ART-484379EE67B18C4E,ART0656,Meta AI Releases Open Source Framework,Meta AI,Meta AI,COMP-A5A4E8E5266709E9,2022-11-16,2022,4,11,Big Data,DATA_ANALYTICS,"£889,763,780",GBP,False,1130000001.0,valid,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/656,Sam Wilson,1458.0,Data Analytics,2001,"Seattle, WA",20240,True,,21,Medium
ART-6A0BF5BF340BD064,ART0657,Microsoft Partners with Major Enterprise Client,Microsoft,Microsoft,COMP-11F3242118FF2ADD,2024-07-20,2024,3,7,Big Data,DATA_ANALYTICS,"¥12,343,500,000,000",JPY,False,82290000000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/657,Sam Wilson,2081.0,Data Analytics,2018,"Austin, TX",48646,False,,6,Large
ART-F0113554513257B7,ART0658,Mongo DB Expands into European Market,Mongo DB,MongoDB,COMP-F0C6ACFF24BC7941,2024-02-05,2024,1,2,Cloud,CLOUD_COMPUTING,$1.696B - $1.874B,USD,True,1785000000.0,valid_range,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/658,,,SaaS,2008,"Austin, TX",16952,False,MONG,16,Medium
ART-2DAE6FE5978EDAB9,ART0659,Palantir Technologies CEO Discusses Future of AI,Palantir Technologies,Palantir,COMP-54AADC94970AD31E,2024-05-23,2024,2,5,Cloud,CLOUD_COMPUTING,$2484.0 million,USD,False,2484000000.0,valid,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/659,Alex Johnson,2089.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,19,Large
ART-DE0131664383CBDC,ART0660,Amazon Web Services Unveils Next-Generation Platform,Amazon Web Services,Amazon Web Services,COMP-D3E00D24B34937E8,2024-10-23,2024,4,10,Cloud,CLOUD_COMPUTING,$102.600B,USD,False,102600000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/660,Sam Wilson,684.0,SaaS,2015,"Berlin, Germany",27826,False,,9,Medium
ART-B75BDAD8DA6820E9,ART0661,Airbnb Achieves Profitability Milestone,Airbnb,Airbnb,COMP-6D785501E2B59644,2024-01-18,2024,1,1,Artificial Intelligence,AI_ML,$7878.0M,USD,False,7878000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/661,John Smith,1885.0,Data Analytics,1999,"London, UK",19967,False,,25,Medium
ART-EF083253CC7CB787,ART0662,Hugging Face Raises Series D Funding Round,Hugging Face,,,2023-06-19,2023,2,6,AI/ML,AI_ML,"$55,760,000",USD,False,55760000.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/662,John Smith,2720.0,,,,,,,,Large
ART-E29F2B141ABDDB41,ART0663,The Boring Company / SpaceX Partners with Major Enterprise Client,The Boring Company / SpaceX,SpaceX,COMP-F4E821747C88DE40,2023-12-22,2023,4,12,Data Analytics,DATA_ANALYTICS,$8.500 billion,USD,False,8500000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/663,Alex Johnson,2515.0,AI/ML,2016,"Berlin, Germany",31018,False,,7,Large
ART-84026FC5794D02BE,ART0664,Elastic Achieves Profitability Milestone,Elastic,Elastic,COMP-296ABB15D702EA5D,2024-04-25,2024,2,4,Cybersecurity,CYBERSECURITY,1350.0M USD,USD,False,1350000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/664,Alex Johnson,,Cybersecurity,2016,"San Francisco, CA",24508,True,ELAS,8,Medium
ART-E3B534F75F936F3D,ART0665,Stripe Inc. Unveils Next-Generation Platform,Stripe Inc.,Stripe,COMP-4D08EC58743327BA,2024-10-25,2024,4,10,Big Data,DATA_ANALYTICS,"€3,554,545,455",EUR,False,3910000001.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/665,Jane Doe,818.0,Data Analytics,2002,"Seattle, WA",36348,True,STRI,22,Large
ART-F13AA8A2BC26A4BD,ART0666,AWS Releases Open Source Framework,AWS,Amazon Web Services,COMP-D3E00D24B34937E8,2024-05-25,2024,2,5,Cloud,CLOUD_COMPUTING,"£77,795,275,591",GBP,False,98800000001.0,valid,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/666,Alex Johnson,2685.0,SaaS,2015,"Berlin, Germany",27826,False,,9,Medium
ART-9F741CE256B5FABA,ART0667,DataRobot Partners with Major Enterprise Client,DataRobot,DataRobot,COMP-7AD8A9012E991995,2024-04-08,2024,2,4,Data Analytics,DATA_ANALYTICS,"¥58,200,000,000",JPY,False,388000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/667,Sam Wilson,974.0,Cloud Computing,2012,"New York, NY",23471,True,,12,Medium
ART-AC7F41E751E50370,ART0668,Anthropic Unveils Next-Generation Platform,Anthropic,Anthropic,COMP-B780A23B530EF6BB,2024-10-03,2024,4,10,Software,SOFTWARE,$0.982B - $1.086B,USD,True,1034000000.0,valid_range,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/668,Sam Wilson,1213.0,FinTech,2006,"San Francisco, CA",43747,False,,18,Large
ART-F1564C5C833DFDFC,ART0669,Snowflake Announces Breakthrough in Large Language Models,Snowflake,Snowflake,COMP-FDA76B0BCC1E87CF,2024-07-08,2024,3,7,Artificial Intelligence,AI_ML,$3388.0 million,USD,False,3388000000.0,valid,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/669,Alex Johnson,1964.0,Cloud Computing,2012,"London, UK",49545,True,,12,Large
ART-D11FF48859CFDD2B,ART0670,Amazon Web Services (AWS) Raises Series D Funding Round,Amazon Web Services (AWS),Amazon Web Services,COMP-D3E00D24B34937E8,2024-09-27,2024,3,9,Cloud,CLOUD_COMPUTING,$100.700B,USD,False,100700000000.0,valid,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/670,,2675.0,SaaS,2015,"Berlin, Germany",27826,False,,9,Medium
ART-EDA8215A3C4DBFD7,ART0671,Microsoft Azure Acquires Competitor for Undisclosed Sum,Microsoft Azure,Microsoft,COMP-11F3242118FF2ADD,2024-09-22,2024,3,9,Cloud Services,CLOUD_COMPUTING,$82290.0M,USD,False,82290000000.0,valid,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/671,Sam Wilson,1813.0,Data Analytics,2018,"Austin, TX",48646,False,,6,Large
ART-C08FD15E427542F1,ART0672,Palantir Acquires Competitor for Undisclosed Sum,Palantir,Palantir,COMP-54AADC94970AD31E,2024-03-05,2024,1,3,AI/ML,AI_ML,"$2,392,000,000",USD,False,2392000000.0,valid,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/672,John Smith,2562.0,Cloud Computing,2005,"Berlin, Germany",42306,True,,19,Large
ART-6BBF74E8AD405675,ART0673,Azure Raises Series D Funding Round,Azure,Microsoft,COMP-11F3242118FF2ADD,2024-05-19,2024,2,5,SaaS,SOFTWARE,$80.730 billion,USD,False,80730000000.0,valid,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/673,Sam Wilson,2343.0,Data Analytics,2018,"Austin, TX",48646,False,,6,Large
ART-6B308D7A703655A3,ART0674,Google DeepMind Achieves Profitability Milestone,Google DeepMind,Google DeepMind,COMP-D7B6461815275268,2022-05-28,2022,2,5,Big Data,DATA_ANALYTICS,610.0M USD,USD,False,610000000.0,valid,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/674,John Smith,1957.0,Data Analytics,2017,"Austin, TX",24274,False,,5,Medium
